YEAR,MONTH,sex,agegrp,total,disabilityType,percent
2012,2,Women,65+,23099710.0016,Any difficulty,0.316232072666455
2012,2,Men,18 to 24,14976047.7268,Any difficulty,0.0383221926218201
2012,2,Men,65+,18090829.9957,Any difficulty,0.286437416565834
2012,3,Men,25 to 54,60957323.002,Any difficulty,0.0632372862137257
2012,3,Women,25 to 54,63400685.9963,Any difficulty,0.0685733106429435
2012,3,Women,18 to 24,14970601.3333,Any difficulty,0.0342941627440178
2012,3,Women,65+,23174280.9998,Any difficulty,0.320010132235127
2012,3,Men,18 to 24,14992790.2808,Any difficulty,0.0363885041464669
2012,3,Women,55 to 64,19814243.999,Any difficulty,0.147997700641417
2012,3,Men,65+,18164130.9899,Any difficulty,0.29136423965687
2012,3,Men,55 to 64,18332369.9995,Any difficulty,0.156930104306124
2012,4,Men,25 to 54,60957353.9998,Any difficulty,0.0634418700607098
2012,4,Women,25 to 54,63389601.002,Any difficulty,0.0666785251395831
2012,4,Women,65+,23249512.9917,Any difficulty,0.322176751124811
2012,4,Men,18 to 24,14999056.7645,Any difficulty,0.0378198322738937
2012,4,Women,55 to 64,19826995.9943,Any difficulty,0.151581687501426
2012,4,Men,55 to 64,18344034.9956,Any difficulty,0.158460566107578
2012,4,Women,18 to 24,14943665.4334,Any difficulty,0.0344062431062483
2012,4,Men,65+,18238139.0084,Any difficulty,0.291609555911954
2012,5,Men,25 to 54,60959580.9932,Any difficulty,0.0633001321388748
2012,5,Women,25 to 54,63381055.0079,Any difficulty,0.0656639738070194
2012,5,Women,65+,23318364.988,Any difficulty,0.322986648119447
2012,5,Men,65+,18306844.9942,Any difficulty,0.284527534610702
2012,5,Men,18 to 24,15081273.8383,Any difficulty,0.0398229809589943
2012,5,Men,55 to 64,18365870.0037,Any difficulty,0.151709102255362
2012,5,Women,55 to 64,19850033.993,Any difficulty,0.153722444897377
2012,5,Women,18 to 24,14959439.4411,Any difficulty,0.0328979836468934
2012,6,Men,65+,18376054.0059,Any difficulty,0.289894324123646
2012,6,Women,65+,23388005.997,Any difficulty,0.325139109134632
2012,6,Men,25 to 54,60963707.0069,Any difficulty,0.0610031961176357
2012,6,Women,25 to 54,63374745.9836,Any difficulty,0.0638266991878241
2012,6,Women,18 to 24,14906569.8481,Any difficulty,0.0326936035430121
2012,6,Men,18 to 24,15129492.3943,Any difficulty,0.0401932988134553
2012,6,Men,55 to 64,18388212.0048,Any difficulty,0.158028118380486
2012,6,Women,55 to 64,19873730.9934,Any difficulty,0.149364166752876
2012,7,Men,65+,18445939.9977,Any difficulty,0.283432356646064
2012,7,Women,65+,23458610.0162,Any difficulty,0.318528386585558
2012,7,Men,25 to 54,60970042.0054,Any difficulty,0.0615048128598611
2012,7,Women,25 to 54,63370670.9972,Any difficulty,0.063862772945529
2012,7,Women,18 to 24,14942216.7662,Any difficulty,0.0321703188169079
2012,7,Men,18 to 24,15255438.8263,Any difficulty,0.0449435277481488
2012,7,Men,55 to 64,18411209.9912,Any difficulty,0.159128999924521
2012,7,Women,55 to 64,19898197.9978,Any difficulty,0.150086698731724
2012,8,Men,65+,18523843.0006,Any difficulty,0.288938071572224
2012,8,Women,65+,23538403.9993,Any difficulty,0.315505573891962
2012,8,Men,25 to 54,60969444.0001,Any difficulty,0.062602957766742
2012,8,Women,55 to 64,19932444.0051,Any difficulty,0.153206741321769
2012,8,Women,25 to 54,63358141.0218,Any difficulty,0.0642290330740576
2012,8,Women,18 to 24,14998343.0573,Any difficulty,0.031077554561811
2012,8,Men,18 to 24,15099978.7265,Any difficulty,0.0449496853998101
2012,8,Men,55 to 64,18443501.0036,Any difficulty,0.157454653405184
2012,9,Men,65+,18601350.0094,Any difficulty,0.297608803721369
2012,9,Women,65+,23617669.9976,Any difficulty,0.323810440533598
2012,9,Women,55 to 64,19966268.9949,Any difficulty,0.15310502381696
2012,9,Women,25 to 54,63344232.9969,Any difficulty,0.065786365038218
2012,9,Men,25 to 54,60967763.0064,Any difficulty,0.0639509717535596
2012,9,Women,18 to 24,14956333.0933,Any difficulty,0.0325661203693165
2012,9,Men,55 to 64,18475414.9931,Any difficulty,0.157189368692644
2012,9,Men,18 to 24,15002514.3794,Any difficulty,0.0419551333384673
2012,10,Men,65+,18679088.0087,Any difficulty,0.294670933293765
2012,10,Women,65+,23697474.0082,Any difficulty,0.322019592284791
2012,10,Women,25 to 54,63331591.9907,Any difficulty,0.0644733650450411
2012,10,Women,55 to 64,20000516.0179,Any difficulty,0.15488911604718
2012,10,Men,25 to 54,60966619.9854,Any difficulty,0.0640800630793633
2012,10,Women,18 to 24,15018510.3765,Any difficulty,0.0307717934744805
2012,10,Men,55 to 64,18507539.0037,Any difficulty,0.157027246692226
2012,10,Men,18 to 24,15025309.9023,Any difficulty,0.0424931909459162
2012,11,Men,65+,18746438.0105,Any difficulty,0.292341132583716
2012,11,Women,65+,23767207.0078,Any difficulty,0.324847174834897
2012,11,Women,25 to 54,63317712.9899,Any difficulty,0.0645808829679661
2012,11,Men,25 to 54,60963628.9916,Any difficulty,0.0656061216869339
2012,11,Women,55 to 64,20034862.0036,Any difficulty,0.153480472670462
2012,11,Men,18 to 24,14992678.1302,Any difficulty,0.0419314688770427
2012,11,Women,18 to 24,14885076.177,Any difficulty,0.0314967737433837
2012,11,Men,55 to 64,18540599.0024,Any difficulty,0.159068240261182
2012,12,Men,65+,18812569.9959,Any difficulty,0.289543800351952
2012,12,Women,65+,23835584.9944,Any difficulty,0.322887797039937
2012,12,Women,25 to 54,63299861.0147,Any difficulty,0.0656157148691914
2012,12,Men,25 to 54,60956111.009,Any difficulty,0.0660004370276509
2012,12,Men,18 to 24,14974943.0695,Any difficulty,0.0394810060483082
2012,12,Women,18 to 24,14882670.1118,Any difficulty,0.0311002052604134
2012,12,Men,55 to 64,18572433.0053,Any difficulty,0.160651373029508
2012,12,Women,55 to 64,20068083.0023,Any difficulty,0.146268557832035
2013,1,Men,65+,18842799.0026,Any difficulty,0.290495286960537
2013,1,Women,65+,23863561.0097,Any difficulty,0.317119211630818
2013,1,Women,25 to 54,63371421.004,Any difficulty,0.0640405411304228
2013,1,Men,25 to 54,60997281.0026,Any difficulty,0.0659203870731321
2013,1,Women,18 to 24,14965787.3546,Any difficulty,0.0291891341464056
2013,1,Men,55 to 64,18607153.9921,Any difficulty,0.16139181402352
2013,1,Men,18 to 24,15016162.9148,Any difficulty,0.0432636140195108
2013,1,Women,55 to 64,20118997.0057,Any difficulty,0.147462185950893
2013,2,Men,25 to 54,60999894.0066,Any difficulty,0.0657956406967814
2013,2,Women,25 to 54,63366450.9807,Any difficulty,0.0641847753464805
2013,2,Women,18 to 24,14851466.5203,Any difficulty,0.0323651770714351
2013,2,Women,65+,23926368.0061,Any difficulty,0.316923642922602
2013,2,Men,18 to 24,14941515.085,Any difficulty,0.0440135877224528
2013,2,Men,65+,18903883.9955,Any difficulty,0.291196239365962
2013,2,Men,55 to 64,18629363.0023,Any difficulty,0.155769582665909
2013,2,Women,55 to 64,20142276.9948,Any difficulty,0.148294800859463
2013,3,Men,25 to 54,61002865.0205,Any difficulty,0.0658775911877173
2013,3,Women,25 to 54,63361915.0016,Any difficulty,0.0663986031576502
2013,3,Women,18 to 24,14903861.7102,Any difficulty,0.0327320056697878
2013,3,Women,65+,23989744.9973,Any difficulty,0.319773560434402
2013,3,Men,18 to 24,14917702.8179,Any difficulty,0.0429707591795449
2013,3,Men,65+,18965407.9968,Any difficulty,0.295475093651849
2013,3,Men,55 to 64,18651915.995,Any difficulty,0.150564174766433
2013,3,Women,55 to 64,20165931.9985,Any difficulty,0.150774301412212
2013,4,Women,25 to 54,63360646.0043,Any difficulty,0.065126919765306
2013,4,Men,25 to 54,61009411.9963,Any difficulty,0.0648473301158834
2013,4,Women,65+,24053911.9986,Any difficulty,0.319883255503215
2013,4,Men,18 to 24,14953288.7773,Any difficulty,0.0441068580312062
2013,4,Men,65+,19027619.9877,Any difficulty,0.293887459257375
2013,4,Men,55 to 64,18675243.0042,Any difficulty,0.151156603015294
2013,4,Women,55 to 64,20190335.0011,Any difficulty,0.154417134452209
2013,4,Women,18 to 24,14988970.918,Any difficulty,0.0343356899359887
2013,5,Women,25 to 54,63363686.0128,Any difficulty,0.0646399190756139
2013,5,Men,55 to 64,18704955.9943,Any difficulty,0.1469640159024
2013,5,Men,25 to 54,61020175.0104,Any difficulty,0.0637457893497855
2013,5,Men,65+,19083561.0053,Any difficulty,0.294536673393344
2013,5,Women,65+,24110509.0063,Any difficulty,0.313666739139514
2013,5,Men,18 to 24,15098093.9394,Any difficulty,0.0405555852055013
2013,5,Women,18 to 24,14980553.5946,Any difficulty,0.0376769346697211
2013,5,Women,55 to 64,20222152.0026,Any difficulty,0.150810373263335
2013,6,Women,25 to 54,63367019.997,Any difficulty,0.065488649702897
2013,6,Women,65+,24167177.0107,Any difficulty,0.308763723839
2013,6,Men,55 to 64,18734739.0027,Any difficulty,0.147428901395527
2013,6,Men,25 to 54,61031258.9888,Any difficulty,0.0637825438881142
2013,6,Men,65+,19139565.0143,Any difficulty,0.292951971746003
2013,6,Men,18 to 24,15242000.0856,Any difficulty,0.0413705982717935
2013,6,Women,18 to 24,15039133.3544,Any difficulty,0.0345805797278768
2013,6,Women,55 to 64,20254033.9982,Any difficulty,0.149548042931556
2013,7,Women,25 to 54,63373817.9926,Any difficulty,0.0634440330479929
2013,7,Women,65+,24225280.9936,Any difficulty,0.308899018536749
2013,7,Men,65+,19196747.9913,Any difficulty,0.294548469405473
2013,7,Men,25 to 54,61046001,Any difficulty,0.0631772263149555
2013,7,Men,18 to 24,15167242.9302,Any difficulty,0.0442329846556465
2013,7,Women,18 to 24,15013207.3736,Any difficulty,0.0325661589448066
2013,7,Men,55 to 64,18765651.9958,Any difficulty,0.147408294485005
2013,7,Women,55 to 64,20287064.002,Any difficulty,0.150945617128142
2013,8,Women,65+,24301972.0017,Any difficulty,0.301852538888073
2013,8,Men,65+,19269943.9962,Any difficulty,0.296084171756032
2013,8,Men,18 to 24,15170530.9054,Any difficulty,0.0451011908855776
2013,8,Women,25 to 54,63376904.9938,Any difficulty,0.0664508914913405
2013,8,Men,25 to 54,61057111.0041,Any difficulty,0.0645173134843455
2013,8,Women,18 to 24,14935432.6399,Any difficulty,0.032962578458209
2013,8,Men,55 to 64,18794688.9949,Any difficulty,0.151701951698891
2013,8,Women,55 to 64,20317361.998,Any difficulty,0.153239966886768
2013,9,Women,65+,24379155.9987,Any difficulty,0.3004769997284
2013,9,Men,18 to 24,15126786.6652,Any difficulty,0.046006246442347
2013,9,Women,25 to 54,63381268.0085,Any difficulty,0.0660495827669238
2013,9,Men,25 to 54,61069569.9975,Any difficulty,0.0645166216605306
2013,9,Women,18 to 24,14860016.4176,Any difficulty,0.032577760265906
2013,9,Women,55 to 64,20348057.9915,Any difficulty,0.152278750502597
2013,9,Men,65+,19343537.0053,Any difficulty,0.296517538696695
2013,9,Men,55 to 64,18824123.0069,Any difficulty,0.153254503911951
2013,10,Men,65+,19417469.0029,Any difficulty,0.292325823919289
2013,10,Women,65+,24456744.9898,Any difficulty,0.303668923223324
2013,10,Women,25 to 54,63386575.0166,Any difficulty,0.0654723967908529
2013,10,Men,18 to 24,15128770.0914,Any difficulty,0.0446084805389192
2013,10,Men,25 to 54,61083015.9867,Any difficulty,0.0626218724961595
2013,10,Women,18 to 24,14813520.8799,Any difficulty,0.0339773376350348
2013,10,Women,55 to 64,20379072.9987,Any difficulty,0.152655867457683
2013,10,Men,55 to 64,18853870.9981,Any difficulty,0.150948202710563
2013,11,Men,65+,19481657.999,Any difficulty,0.287656783107868
2013,11,Women,65+,24524181.9953,Any difficulty,0.306166643790157
2013,11,Women,25 to 54,63379741.9996,Any difficulty,0.0649515236765397
2013,11,Men,18 to 24,15055067.5558,Any difficulty,0.0459053841066126
2013,11,Men,25 to 54,61085668.0015,Any difficulty,0.0624236505919255
2013,11,Women,18 to 24,14838664.4108,Any difficulty,0.0378894304187373
2013,11,Women,55 to 64,20412211.004,Any difficulty,0.148552342967932
2013,11,Men,55 to 64,18885439.0014,Any difficulty,0.152671788084262
2013,12,Women,65+,24590967.9912,Any difficulty,0.310151073631153
2013,12,Men,65+,19545309.0011,Any difficulty,0.289654662588419
2013,12,Women,25 to 54,63371039.9846,Any difficulty,0.0620851294874774
2013,12,Men,55 to 64,18916453.9963,Any difficulty,0.148201589401922
2013,12,Women,18 to 24,14797674.1459,Any difficulty,0.0338555452945156
2013,12,Men,25 to 54,61086316.9889,Any difficulty,0.0619761094843537
2013,12,Women,55 to 64,20444808.9931,Any difficulty,0.153796866904513
2013,12,Men,18 to 24,15077189.048,Any difficulty,0.044258869586073
2014,1,Women,65+,24628571.0045,Any difficulty,0.315105909103781
2014,1,Men,65+,19616232.0009,Any difficulty,0.282161900386683
2014,1,Women,25 to 54,63364022.9901,Any difficulty,0.0609671518126867
2014,1,Men,55 to 64,18950438.0039,Any difficulty,0.15092376978893
2014,1,Men,25 to 54,61105908.9836,Any difficulty,0.0626512903952952
2014,1,Women,55 to 64,20479743.0029,Any difficulty,0.15467549493426
2014,1,Men,18 to 24,15060112.3257,Any difficulty,0.0392321331024692
2014,1,Women,18 to 24,14823879.3101,Any difficulty,0.0334005956364374
2014,2,Women,65+,24686551.9947,Any difficulty,0.317200824071388
2014,2,Men,65+,19672399.9917,Any difficulty,0.285793167908953
2014,2,Men,55 to 64,18977150.0044,Any difficulty,0.155649332661392
2014,2,Women,25 to 54,63362222.0048,Any difficulty,0.0614493820356401
2014,2,Men,25 to 54,61113434.0009,Any difficulty,0.0629555924568621
2014,2,Women,18 to 24,14865065.8525,Any difficulty,0.0308557974953646
2014,2,Women,55 to 64,20508171.9923,Any difficulty,0.159843442020615
2014,2,Men,18 to 24,15006161.1496,Any difficulty,0.0409104663797619
2014,3,Women,25 to 54,63360612.9966,Any difficulty,0.0634503132508477
2014,3,Men,65+,19728952.0158,Any difficulty,0.288536745912359
2014,3,Women,65+,24745038.005,Any difficulty,0.310513596764225
2014,3,Men,55 to 64,19004127.0074,Any difficulty,0.153317163417475
2014,3,Men,25 to 54,61121027.0025,Any difficulty,0.0626160975410878
2014,3,Women,18 to 24,14933322.199,Any difficulty,0.0282485577675575
2014,3,Women,55 to 64,20536910.0043,Any difficulty,0.155250065201261
2014,3,Men,18 to 24,15062382.1094,Any difficulty,0.0388151694767548
2014,4,Women,25 to 54,63361432.9949,Any difficulty,0.0628085211791268
2014,4,Men,25 to 54,61131347.0021,Any difficulty,0.0629668807652442
2014,4,Men,55 to 64,19031659.0044,Any difficulty,0.153896946294743
2014,4,Women,55 to 64,20566169.0031,Any difficulty,0.153841453788651
2014,4,Men,65+,19785968.0126,Any difficulty,0.286612946027643
2014,4,Women,65+,24804044.0019,Any difficulty,0.310330703767917
2014,4,Women,18 to 24,14948354.6039,Any difficulty,0.0306672968930238
2014,4,Men,18 to 24,15128940.5843,Any difficulty,0.0398151785938731
2014,5,Women,25 to 54,63363549.9998,Any difficulty,0.0623932591783838
2014,5,Men,25 to 54,61140387.0089,Any difficulty,0.0632408276976912
2014,5,Men,55 to 64,19063095.9953,Any difficulty,0.150594541469434
2014,5,Women,55 to 64,20597591.0017,Any difficulty,0.1531445509448
2014,5,Men,65+,19844620.9979,Any difficulty,0.296513407987115
2014,5,Women,65+,24864041.9949,Any difficulty,0.308818314893249
2014,5,Women,18 to 24,14889579.6092,Any difficulty,0.0319511708716107
2014,5,Men,18 to 24,15126547.8641,Any difficulty,0.0399086395867441
2014,6,Men,65+,19903920.9953,Any difficulty,0.291856243966791
2014,6,Women,65+,24924823.0072,Any difficulty,0.310034942365198
2014,6,Men,25 to 54,61151831.0046,Any difficulty,0.0642466680941159
2014,6,Women,25 to 54,63367900.9943,Any difficulty,0.0631747479620651
2014,6,Men,55 to 64,19095191.0051,Any difficulty,0.154573993127991
2014,6,Women,55 to 64,20629659.0031,Any difficulty,0.146724555483208
2014,6,Men,18 to 24,15169975.9799,Any difficulty,0.0370443460190439
2014,6,Women,18 to 24,14927073.9225,Any difficulty,0.0326832115210891
2014,7,Women,25 to 54,63376564.9973,Any difficulty,0.062778131979376
2014,7,Men,25 to 54,61167845.0004,Any difficulty,0.0644646751471172
2014,7,Women,18 to 24,14965392.1227,Any difficulty,0.0320356787292456
2014,7,Men,55 to 64,19128687.9984,Any difficulty,0.154855847047522
2014,7,Men,65+,19964711.0106,Any difficulty,0.289777713252566
2014,7,Women,55 to 64,20663150.9975,Any difficulty,0.152395673621172
2014,7,Women,65+,24987397.9951,Any difficulty,0.308930195977739
2014,7,Men,18 to 24,15194854.9727,Any difficulty,0.0421276739363479
2014,8,Women,18 to 24,14938091.9373,Any difficulty,0.0330571486487487
2014,8,Men,65+,20040928.0042,Any difficulty,0.299389854269351
2014,8,Men,25 to 54,61177121.9948,Any difficulty,0.065580816040039
2014,8,Women,25 to 54,63378188.9955,Any difficulty,0.0643670392221156
2014,8,Women,65+,25066936.0145,Any difficulty,0.302240270155775
2014,8,Women,55 to 64,20696799.0017,Any difficulty,0.156244712041431
2014,8,Men,55 to 64,19162856.9992,Any difficulty,0.159732595433332
2014,8,Men,18 to 24,15127176.4806,Any difficulty,0.0417609995765015
2014,9,Men,65+,20118112.0074,Any difficulty,0.298448997773324
2014,9,Women,18 to 24,14772449.6219,Any difficulty,0.0354549578238897
2014,9,Men,25 to 54,61189670.0055,Any difficulty,0.0658312843726389
2014,9,Women,25 to 54,63382868.0084,Any difficulty,0.0654681113207132
2014,9,Women,65+,25147639.9995,Any difficulty,0.301427000384558
2014,9,Men,55 to 64,19197970.0042,Any difficulty,0.159907842143122
2014,9,Women,55 to 64,20731378.0037,Any difficulty,0.157690585320307
2014,9,Men,18 to 24,14971094.8353,Any difficulty,0.0447716948342054
2014,10,Men,65+,20194778.0013,Any difficulty,0.297645886461988
2014,10,Women,18 to 24,14750775.0677,Any difficulty,0.0377369254866412
2014,10,Women,25 to 54,63385659.9839,Any difficulty,0.0655412722050258
2014,10,Men,25 to 54,61200161.0019,Any difficulty,0.0654223164784762
2014,10,Women,65+,25227710.0021,Any difficulty,0.303587893544934
2014,10,Women,55 to 64,20765434.9941,Any difficulty,0.159662891094842
2014,10,Men,55 to 64,19232546.9995,Any difficulty,0.158310980411443
2014,10,Men,18 to 24,14966211.6004,Any difficulty,0.0407446202206377
2014,11,Men,65+,20261053.0082,Any difficulty,0.296345312352224
2014,11,Women,25 to 54,63383618.9994,Any difficulty,0.0649579988299339
2014,11,Men,25 to 54,61205682.9921,Any difficulty,0.0655253916309969
2014,11,Women,65+,25297070.0123,Any difficulty,0.308437285757055
2014,11,Women,55 to 64,20800791.9961,Any difficulty,0.156053251270846
2014,11,Women,18 to 24,14755574.6218,Any difficulty,0.03691181144483
2014,11,Men,55 to 64,19267632.0022,Any difficulty,0.158692592808025
2014,11,Men,18 to 24,14902755.9536,Any difficulty,0.0425083977669895
2014,12,Men,65+,20326981.0019,Any difficulty,0.286930480288973
2014,12,Women,65+,25365993.0034,Any difficulty,0.313270218880644
2014,12,Women,25 to 54,63380388.9957,Any difficulty,0.0634926357374206
2014,12,Men,25 to 54,61209909.0062,Any difficulty,0.0650140119583728
2014,12,Women,55 to 64,20835796.0133,Any difficulty,0.15483670320254
2014,12,Men,55 to 64,19302365.0023,Any difficulty,0.154807571442357
2014,12,Women,18 to 24,14768461.006,Any difficulty,0.0348520943983864
2014,12,Men,18 to 24,15043122.1551,Any difficulty,0.0431924986781895
2015,1,Women,65+,25427923.9936,Any difficulty,0.311688246370203
2015,1,Women,25 to 54,63625314.0034,Any difficulty,0.0634162856812681
2015,1,Women,55 to 64,20893408.0032,Any difficulty,0.153797747572241
2015,1,Men,25 to 54,61330442.9909,Any difficulty,0.0626753600715121
2015,1,Women,18 to 24,14869211.3457,Any difficulty,0.033934730199791
2015,1,Men,55 to 64,19340601.9976,Any difficulty,0.155304037437549
2015,1,Men,18 to 24,15044291.3313,Any difficulty,0.0399535650675319
